Date,ron95,ron97,diesel
2022-02-04,2.05,3.132857142857143,2.15
2022-02-05,2.05,3.145714285714286,2.15
2022-02-06,2.05,3.158571428571429,2.15
2022-02-07,2.05,3.1714285714285713,2.15
2022-02-08,2.05,3.184285714285714,2.15
2022-02-09,2.05,3.197142857142857,2.15
2022-02-10,2.05,3.21,2.15
2022-02-11,2.05,3.2185714285714284,2.15
2022-02-12,2.05,3.2271428571428573,2.15
2022-02-13,2.05,3.2357142857142858,2.15
2022-02-14,2.05,3.244285714285714,2.15
2022-02-15,2.05,3.2528571428571427,2.15
2022-02-16,2.05,3.2614285714285716,2.15
2022-02-17,2.05,3.27,2.15
2022-02-18,2.05,3.2728571428571427,2.15
2022-02-19,2.05,3.275714285714286,2.15
2022-02-20,2.05,3.2785714285714285,2.15
2022-02-21,2.05,3.2814285714285716,2.15
2022-02-22,2.05,3.2842857142857143,2.15
2022-02-23,2.05,3.2871428571428574,2.15
2022-02-24,2.05,3.29,2.15
2022-02-25,2.05,3.3128571428571427,2.15
2022-02-26,2.05,3.335714285714286,2.15
2022-02-27,2.05,3.3585714285714285,2.15
2022-02-28,2.05,3.3814285714285717,2.15
2022-03-01,2.05,3.4042857142857144,2.15
2022-03-02,2.05,3.4271428571428575,2.15
2022-03-03,2.05,3.45,2.15
2022-03-04,2.05,3.492857142857143,2.15
2022-03-05,2.05,3.535714285714286,2.15
2022-03-06,2.05,3.5785714285714287,2.15
2022-03-07,2.05,3.6214285714285714,2.15
2022-03-08,2.05,3.664285714285714,2.15
2022-03-09,2.05,3.7071428571428573,2.15
2022-03-10,2.05,3.75,2.15
2022-03-11,2.05,3.7857142857142856,2.15
2022-03-12,2.05,3.8214285714285716,2.15
2022-03-13,2.05,3.857142857142857,2.15
2022-03-14,2.05,3.892857142857143,2.15
2022-03-15,2.05,3.9285714285714284,2.15
2022-03-16,2.05,3.9642857142857144,2.15
2022-03-17,2.05,4.0,2.15
2022-03-18,2.05,3.9757142857142855,2.15
2022-03-19,2.05,3.9514285714285715,2.15
2022-03-20,2.05,3.927142857142857,2.15
2022-03-21,2.05,3.902857142857143,2.15
2022-03-22,2.05,3.8785714285714286,2.15
2022-03-23,2.05,3.8542857142857145,2.15
2022-03-24,2.05,3.83,2.15
2022-03-25,2.05,3.8414285714285716,2.15
2022-03-26,2.05,3.8528571428571428,2.15
2022-03-27,2.05,3.8642857142857143,2.15
2022-03-28,2.05,3.875714285714286,2.15
2022-03-29,2.05,3.8871428571428575,2.15
2022-03-30,2.05,3.8985714285714286,2.15
2022-03-31,2.05,3.91,2.15
2022-04-01,2.05,3.895714285714286,2.15
2022-04-02,2.05,3.8814285714285717,2.15
2022-04-03,2.05,3.8671428571428574,2.15
2022-04-04,2.05,3.8528571428571428,2.15
2022-04-05,2.05,3.8385714285714285,2.15
2022-04-06,2.05,3.8242857142857143,2.15
2022-04-07,2.05,3.81,2.15
2022-04-08,2.05,3.81,2.15
2022-04-09,2.05,3.81,2.15
2022-04-10,2.05,3.81,2.15
2022-04-11,2.05,3.81,2.15
2022-04-12,2.05,3.81,2.15
2022-04-13,2.05,3.81,2.15
2022-04-14,2.05,3.81,2.15
2022-04-15,2.05,3.81,2.15
2022-04-16,2.05,3.81,2.15
2022-04-17,2.05,3.81,2.15
2022-04-18,2.05,3.81,2.15
2022-04-19,2.05,3.81,2.15
2022-04-20,2.05,3.81,2.15
2022-04-21,2.05,3.81,2.15
2022-04-22,2.05,3.8285714285714287,2.15
2022-04-23,2.05,3.847142857142857,2.15
2022-04-24,2.05,3.8657142857142857,2.15
2022-04-25,2.05,3.8842857142857143,2.15
2022-04-26,2.05,3.902857142857143,2.15
2022-04-27,2.05,3.9214285714285713,2.15
2022-04-28,2.05,3.94,2.15
2022-04-29,2.05,3.94,2.15
2022-04-30,2.05,3.94,2.15
2022-05-01,2.05,3.94,2.15
2022-05-02,2.05,3.94,2.15
2022-05-03,2.05,3.94,2.15
2022-05-04,2.05,3.94,2.15
2022-05-05,2.05,3.94,2.15
2022-05-06,2.05,3.992857142857143,2.15
2022-05-07,2.05,4.045714285714285,2.15
2022-05-08,2.05,4.098571428571429,2.15
2022-05-09,2.05,4.151428571428571,2.15
2022-05-10,2.05,4.204285714285714,2.15
2022-05-11,2.05,4.257142857142857,2.15
2022-05-12,2.05,4.31,2.15
2022-05-13,2.05,4.312857142857142,2.15
2022-05-14,2.05,4.315714285714286,2.15
2022-05-15,2.05,4.3185714285714285,2.15
2022-05-16,2.05,4.321428571428571,2.15
2022-05-17,2.05,4.324285714285714,2.15
2022-05-18,2.05,4.327142857142857,2.15
2022-05-19,2.05,4.33,2.15
2022-05-20,2.05,4.382857142857143,2.15
2022-05-21,2.05,4.435714285714286,2.15
2022-05-22,2.05,4.488571428571428,2.15
2022-05-23,2.05,4.541428571428572,2.15
2022-05-24,2.05,4.594285714285714,2.15
2022-05-25,2.05,4.647142857142858,2.15
2022-05-26,2.05,4.7,2.15
2022-05-27,2.05,4.7,2.15
2022-05-28,2.05,4.7,2.15
2022-05-29,2.05,4.7,2.15
2022-05-30,2.05,4.7,2.15
2022-05-31,2.05,4.7,2.15
2022-06-01,2.05,4.7,2.15
2022-06-02,2.05,4.7,2.15
2022-06-03,2.05,4.702857142857143,2.15
2022-06-04,2.05,4.7057142857142855,2.15
2022-06-05,2.05,4.708571428571428,2.15
2022-06-06,2.05,4.711428571428572,2.15
2022-06-07,2.05,4.714285714285714,2.15
2022-06-08,2.05,4.717142857142857,2.15
2022-06-09,2.05,4.72,2.15
2022-06-10,2.05,4.735714285714286,2.15
2022-06-11,2.05,4.751428571428571,2.15
2022-06-12,2.05,4.767142857142857,2.15
2022-06-13,2.05,4.782857142857143,2.15
2022-06-14,2.05,4.798571428571429,2.15
2022-06-15,2.05,4.814285714285714,2.15
2022-06-16,2.05,4.83,2.15
2022-06-17,2.05,4.831428571428572,2.15
2022-06-18,2.05,4.832857142857143,2.15
2022-06-19,2.05,4.8342857142857145,2.15
2022-06-20,2.05,4.835714285714285,2.15
2022-06-21,2.05,4.837142857142857,2.15
2022-06-22,2.05,4.838571428571428,2.15
2022-06-23,2.05,4.84,2.15
2022-06-24,2.05,4.84,2.15
2022-06-25,2.05,4.84,2.15
2022-06-26,2.05,4.84,2.15
2022-06-27,2.05,4.84,2.15
2022-06-28,2.05,4.84,2.15
2022-06-29,2.05,4.84,2.15
2022-06-30,2.05,4.84,2.15
2022-07-01,2.05,4.8342857142857145,2.15
2022-07-02,2.05,4.828571428571428,2.15
2022-07-03,2.05,4.822857142857143,2.15
2022-07-04,2.05,4.817142857142857,2.15
2022-07-05,2.05,4.811428571428571,2.15
2022-07-06,2.05,4.805714285714285,2.15
2022-07-07,2.05,4.8,2.15
2022-07-08,2.05,4.792857142857143,2.15
2022-07-09,2.05,4.785714285714286,2.15
2022-07-10,2.05,4.7785714285714285,2.15
2022-07-11,2.05,4.771428571428571,2.15
2022-07-12,2.05,4.764285714285714,2.15
2022-07-13,2.05,4.757142857142857,2.15
2022-07-14,2.05,4.75,2.15
2022-07-15,2.05,4.735714285714286,2.15
2022-07-16,2.05,4.7214285714285715,2.15
2022-07-17,2.05,4.707142857142857,2.15
2022-07-18,2.05,4.692857142857143,2.15
2022-07-19,2.05,4.678571428571429,2.15
2022-07-20,2.05,4.664285714285715,2.15
2022-07-21,2.05,4.65,2.15
2022-07-22,2.05,4.635714285714286,2.15
2022-07-23,2.05,4.621428571428572,2.15
2022-07-24,2.05,4.607142857142858,2.15
2022-07-25,2.05,4.5928571428571425,2.15
2022-07-26,2.05,4.578571428571428,2.15
2022-07-27,2.05,4.564285714285714,2.15
2022-07-28,2.05,4.55,2.15
2022-07-29,2.05,4.542857142857143,2.15
2022-07-30,2.05,4.535714285714286,2.15
2022-07-31,2.05,4.5285714285714285,2.15
2022-08-01,2.05,4.521428571428571,2.15
2022-08-02,2.05,4.514285714285714,2.15
2022-08-03,2.05,4.507142857142857,2.15
2022-08-04,2.05,4.5,2.15
2022-08-05,2.05,4.485714285714286,2.15
2022-08-06,2.05,4.4714285714285715,2.15
2022-08-07,2.05,4.457142857142857,2.15
2022-08-08,2.05,4.442857142857143,2.15
2022-08-09,2.05,4.428571428571429,2.15
2022-08-10,2.05,4.414285714285715,2.15
2022-08-11,2.05,4.4,2.15
2022-08-12,2.05,4.392857142857143,2.15
2022-08-13,2.05,4.385714285714286,2.15
2022-08-14,2.05,4.378571428571429,2.15
2022-08-15,2.05,4.371428571428571,2.15
2022-08-16,2.05,4.364285714285714,2.15
2022-08-17,2.05,4.357142857142857,2.15
2022-08-18,2.05,4.35,2.15
2022-08-19,2.05,4.3428571428571425,2.15
2022-08-20,2.05,4.335714285714285,2.15
2022-08-21,2.05,4.328571428571428,2.15
2022-08-22,2.05,4.321428571428571,2.15
2022-08-23,2.05,4.314285714285714,2.15
2022-08-24,2.05,4.307142857142857,2.15
2022-08-25,2.05,4.3,2.15
2022-08-26,2.05,4.3,2.15
2022-08-27,2.05,4.3,2.15
2022-08-28,2.05,4.3,2.15
2022-08-29,2.05,4.3,2.15
2022-08-30,2.05,4.3,2.15
2022-08-31,2.05,4.3,2.15
2022-09-01,2.05,4.3,2.15
2022-09-02,2.05,4.285714285714286,2.15
2022-09-03,2.05,4.271428571428571,2.15
2022-09-04,2.05,4.257142857142857,2.15
2022-09-05,2.05,4.242857142857143,2.15
2022-09-06,2.05,4.228571428571429,2.15
2022-09-07,2.05,4.214285714285714,2.15
2022-09-08,2.05,4.2,2.15
2022-09-09,2.05,4.191666666666666,2.15
2022-09-10,2.05,4.183333333333334,2.15
2022-09-11,2.05,4.175000000000001,2.15
2022-09-12,2.05,4.166666666666667,2.15
2022-09-13,2.05,4.158333333333333,2.15
2022-09-14,2.05,4.15,2.15
2022-09-15,2.05,4.1375,2.15
2022-09-16,2.05,4.125,2.15
2022-09-17,2.05,4.1125,2.15
2022-09-18,2.05,4.1,2.15
2022-09-19,2.05,4.0875,2.15
2022-09-20,2.05,4.075,2.15
2022-09-21,2.05,4.0625,2.15
2022-09-22,2.05,4.05,2.15
2022-09-23,2.05,4.042857142857143,2.15
2022-09-24,2.05,4.035714285714286,2.15
2022-09-25,2.05,4.0285714285714285,2.15
2022-09-26,2.05,4.021428571428571,2.15
2022-09-27,2.05,4.014285714285714,2.15
2022-09-28,2.05,4.007142857142857,2.15
2022-09-29,2.05,4.0,2.15
2022-09-30,2.05,3.992857142857143,2.15
2022-10-01,2.05,3.9857142857142858,2.15
2022-10-02,2.05,3.9785714285714286,2.15
2022-10-03,2.05,3.9714285714285715,2.15
2022-10-04,2.05,3.9642857142857144,2.15
2022-10-05,2.05,3.9571428571428573,2.15
2022-10-06,2.05,3.95,2.15
2022-10-07,2.05,3.95,2.15
2022-10-08,2.05,3.95,2.15
2022-10-09,2.05,3.95,2.15
2022-10-10,2.05,3.95,2.15
2022-10-11,2.05,3.95,2.15
2022-10-12,2.05,3.95,2.15
2022-10-13,2.05,3.95,2.15
2022-10-14,2.05,3.95,2.15
2022-10-15,2.05,3.95,2.15
2022-10-16,2.05,3.95,2.15
2022-10-17,2.05,3.95,2.15
2022-10-18,2.05,3.95,2.15
2022-10-19,2.05,3.95,2.15
2022-10-20,2.05,3.95,2.15
2022-10-21,2.05,3.95,2.15
2022-10-22,2.05,3.95,2.15
2022-10-23,2.05,3.95,2.15
2022-10-24,2.05,3.95,2.15
2022-10-25,2.05,3.95,2.15
2022-10-26,2.05,3.95,2.15
2022-10-27,2.05,3.95,2.15
2022-10-28,2.05,3.95,2.15
2022-10-29,2.05,3.95,2.15
2022-10-30,2.05,3.95,2.15
2022-10-31,2.05,3.95,2.15
2022-11-01,2.05,3.95,2.15
2022-11-02,2.05,3.95,2.15
2022-11-03,2.05,3.95,2.15
2022-11-04,2.05,3.95,2.15
2022-11-05,2.05,3.95,2.15
2022-11-06,2.05,3.95,2.15
2022-11-07,2.05,3.95,2.15
2022-11-08,2.05,3.95,2.15
2022-11-09,2.05,3.95,2.15
2022-11-10,2.05,3.95,2.15
2022-11-11,2.05,3.95,2.15
2022-11-12,2.05,3.95,2.15
2022-11-13,2.05,3.95,2.15
2022-11-14,2.05,3.95,2.15
2022-11-15,2.05,3.95,2.15
2022-11-16,2.05,3.95,2.15
2022-11-17,2.05,3.95,2.15
2022-11-18,2.05,3.95,2.15
2022-11-19,2.05,3.95,2.15
2022-11-20,2.05,3.95,2.15
2022-11-21,2.05,3.95,2.15
2022-11-22,2.05,3.95,2.15
2022-11-23,2.05,3.95,2.15
2022-11-24,2.05,3.95,2.15
2022-11-25,2.05,3.935714285714286,2.15
2022-11-26,2.05,3.9214285714285717,2.15
2022-11-27,2.05,3.9071428571428575,2.15
2022-11-28,2.05,3.892857142857143,2.15
2022-11-29,2.05,3.8785714285714286,2.15
2022-11-30,2.05,3.8642857142857143,2.15
2022-12-01,2.05,3.85,2.15
2022-12-02,2.05,3.835714285714286,2.15
2022-12-03,2.05,3.8214285714285716,2.15
2022-12-04,2.05,3.8071428571428574,2.15
2022-12-05,2.05,3.7928571428571427,2.15
2022-12-06,2.05,3.7785714285714285,2.15
2022-12-07,2.05,3.7642857142857142,2.15
2022-12-08,2.05,3.75,2.15
2022-12-09,2.05,3.7214285714285715,2.15
2022-12-10,2.05,3.6928571428571426,2.15
2022-12-11,2.05,3.664285714285714,2.15
2022-12-12,2.05,3.6357142857142857,2.15
2022-12-13,2.05,3.607142857142857,2.15
2022-12-14,2.05,3.5785714285714283,2.15
2022-12-15,2.05,3.55,2.15
2022-12-16,2.05,3.5214285714285714,2.15
2022-12-17,2.05,3.492857142857143,2.15
2022-12-18,2.05,3.4642857142857144,2.15
2022-12-19,2.05,3.4357142857142855,2.15
2022-12-20,2.05,3.407142857142857,2.15
2022-12-21,2.05,3.3785714285714286,2.15
2022-12-22,2.05,3.35,2.15
2022-12-23,2.05,3.35,2.15
2022-12-24,2.05,3.35,2.15
2022-12-25,2.05,3.35,2.15
2022-12-26,2.05,3.35,2.15
2022-12-27,2.05,3.35,2.15
2022-12-28,2.05,3.35,2.15
2022-12-29,2.05,3.35,2.15
2022-12-30,2.05,3.35,2.15
2022-12-31,2.05,3.35,2.15
2023-01-01,2.05,3.35,2.15
2023-01-02,2.05,3.35,2.15
2023-01-03,2.05,3.35,2.15
2023-01-04,2.05,3.35,2.15
2023-01-05,2.05,3.35,2.15
2023-01-06,2.05,3.35,2.15
2023-01-07,2.05,3.35,2.15
2023-01-08,2.05,3.35,2.15
2023-01-09,2.05,3.35,2.15
2023-01-10,2.05,3.35,2.15
2023-01-11,2.05,3.35,2.15
2023-01-12,2.05,3.35,2.15
2023-01-13,2.05,3.35,2.15
2023-01-14,2.05,3.35,2.15
2023-01-15,2.05,3.35,2.15
2023-01-16,2.05,3.35,2.15
2023-01-17,2.05,3.35,2.15
2023-01-18,2.05,3.35,2.15
2023-01-19,2.05,3.35,2.15
2023-01-20,2.05,3.35,2.15
2023-01-21,2.05,3.35,2.15
2023-01-22,2.05,3.35,2.15
2023-01-23,2.05,3.35,2.15
2023-01-24,2.05,3.35,2.15
2023-01-25,2.05,3.35,2.15
2023-01-26,2.05,3.35,2.15
2023-01-27,2.05,3.35,2.15
2023-01-28,2.05,3.35,2.15
2023-01-29,2.05,3.35,2.15
2023-01-30,2.05,3.35,2.15
2023-01-31,2.05,3.35,2.15
2023-02-01,2.05,3.35,2.15
2023-02-02,2.05,3.35,2.15
2023-02-03,2.05,3.35,2.15
2023-02-04,2.05,3.35,2.15
2023-02-05,2.05,3.35,2.15
2023-02-06,2.05,3.35,2.15
2023-02-07,2.05,3.35,2.15
2023-02-08,2.05,3.35,2.15
2023-02-09,2.05,3.35,2.15
2023-02-10,2.05,3.35,2.15
2023-02-11,2.05,3.35,2.15
2023-02-12,2.05,3.35,2.15
2023-02-13,2.05,3.35,2.15
2023-02-14,2.05,3.35,2.15
2023-02-15,2.05,3.35,2.15
2023-02-16,2.05,3.35,2.15
2023-02-17,2.05,3.35,2.15
2023-02-18,2.05,3.35,2.15
2023-02-19,2.05,3.35,2.15
2023-02-20,2.05,3.35,2.15
2023-02-21,2.05,3.35,2.15
2023-02-22,2.05,3.35,2.15
2023-02-23,2.05,3.35,2.15
2023-02-24,2.05,3.35,2.15
2023-02-25,2.05,3.35,2.15
2023-02-26,2.05,3.35,2.15
2023-02-27,2.05,3.35,2.15
2023-02-28,2.05,3.35,2.15
2023-03-01,2.05,3.35,2.15
2023-03-02,2.05,3.35,2.15
2023-03-03,2.05,3.35,2.15
2023-03-04,2.05,3.35,2.15
2023-03-05,2.05,3.35,2.15
2023-03-06,2.05,3.35,2.15
2023-03-07,2.05,3.35,2.15
2023-03-08,2.05,3.35,2.15
2023-03-09,2.05,3.35,2.15
2023-03-10,2.05,3.35,2.15
2023-03-11,2.05,3.35,2.15
2023-03-12,2.05,3.35,2.15
2023-03-13,2.05,3.35,2.15
2023-03-14,2.05,3.35,2.15
2023-03-15,2.05,3.35,2.15
2023-03-16,2.05,3.35,2.15
2023-03-17,2.05,3.35,2.15
2023-03-18,2.05,3.35,2.15
2023-03-19,2.05,3.35,2.15
2023-03-20,2.05,3.35,2.15
2023-03-21,2.05,3.35,2.15
2023-03-22,2.05,3.35,2.15
2023-03-23,2.05,3.35,2.15
2023-03-24,2.05,3.35,2.15
2023-03-25,2.05,3.35,2.15
2023-03-26,2.05,3.35,2.15
2023-03-27,2.05,3.35,2.15
2023-03-28,2.05,3.35,2.15
2023-03-29,2.05,3.35,2.15
2023-03-30,2.05,3.35,2.15
2023-03-31,2.05,3.35,2.15
2023-04-01,2.05,3.35,2.15
2023-04-02,2.05,3.35,2.15
2023-04-03,2.05,3.35,2.15
2023-04-04,2.05,3.35,2.15
2023-04-05,2.05,3.35,2.15
2023-04-06,2.05,3.35,2.15
2023-04-07,2.05,3.35,2.15
2023-04-08,2.05,3.35,2.15
2023-04-09,2.05,3.35,2.15
2023-04-10,2.05,3.35,2.15
2023-04-11,2.05,3.35,2.15
2023-04-12,2.05,3.35,2.15
2023-04-13,2.05,3.35,2.15
2023-04-14,2.05,3.35,2.15
2023-04-15,2.05,3.35,2.15
2023-04-16,2.05,3.35,2.15
2023-04-17,2.05,3.35,2.15
2023-04-18,2.05,3.35,2.15
2023-04-19,2.05,3.35,2.15
2023-04-20,2.05,3.35,2.15
2023-04-21,2.05,3.35,2.15
2023-04-22,2.05,3.35,2.15
2023-04-23,2.05,3.35,2.15
2023-04-24,2.05,3.35,2.15
2023-04-25,2.05,3.35,2.15
2023-04-26,2.05,3.35,2.15
2023-04-27,2.05,3.35,2.15
2023-04-28,2.05,3.35,2.15
2023-04-29,2.05,3.35,2.15
2023-04-30,2.05,3.35,2.15
2023-05-01,2.05,3.35,2.15
2023-05-02,2.05,3.35,2.15
2023-05-03,2.05,3.35,2.15
2023-05-04,2.05,3.35,2.15
2023-05-05,2.05,3.35,2.15
2023-05-06,2.05,3.35,2.15
2023-05-07,2.05,3.35,2.15
2023-05-08,2.05,3.35,2.15
2023-05-09,2.05,3.35,2.15
2023-05-10,2.05,3.35,2.15
2023-05-11,2.05,3.35,2.15
2023-05-12,2.05,3.35,2.15
2023-05-13,2.05,3.35,2.15
2023-05-14,2.05,3.35,2.15
2023-05-15,2.05,3.35,2.15
2023-05-16,2.05,3.35,2.15
2023-05-17,2.05,3.35,2.15
2023-05-18,2.05,3.35,2.15
2023-05-19,2.05,3.35,2.15
2023-05-20,2.05,3.35,2.15
2023-05-21,2.05,3.35,2.15
2023-05-22,2.05,3.35,2.15
2023-05-23,2.05,3.35,2.15
2023-05-24,2.05,3.35,2.15
2023-05-25,2.05,3.35,2.15
2023-05-26,2.05,3.3528571428571428,2.15
2023-05-27,2.05,3.355714285714286,2.15
2023-05-28,2.05,3.3585714285714285,2.15
2023-05-29,2.05,3.3614285714285717,2.15
2023-05-30,2.05,3.3642857142857143,2.15
2023-05-31,2.05,3.3671428571428574,2.15
2023-06-01,2.05,3.37,2.15
2023-06-02,2.05,3.37,2.15
2023-06-03,2.05,3.37,2.15
2023-06-04,2.05,3.37,2.15
2023-06-05,2.05,3.37,2.15
2023-06-06,2.05,3.37,2.15
2023-06-07,2.05,3.37,2.15
2023-06-08,2.05,3.37,2.15
2023-06-09,2.05,3.37,2.15
2023-06-10,2.05,3.37,2.15
2023-06-11,2.05,3.37,2.15
2023-06-12,2.05,3.37,2.15
2023-06-13,2.05,3.37,2.15
2023-06-14,2.05,3.37,2.15
2023-06-15,2.05,3.37,2.15
2023-06-16,2.05,3.37,2.15
2023-06-17,2.05,3.37,2.15
2023-06-18,2.05,3.37,2.15
2023-06-19,2.05,3.37,2.15
2023-06-20,2.05,3.37,2.15
2023-06-21,2.05,3.37,2.15
2023-06-22,2.05,3.37,2.15
2023-06-23,2.05,3.37,2.15
2023-06-24,2.05,3.37,2.15
2023-06-25,2.05,3.37,2.15
2023-06-26,2.05,3.37,2.15
2023-06-27,2.05,3.37,2.15
2023-06-28,2.05,3.37,2.15
2023-06-29,2.05,3.37,2.15
2023-06-30,2.05,3.37,2.15
2023-07-01,2.05,3.37,2.15
2023-07-02,2.05,3.37,2.15
2023-07-03,2.05,3.37,2.15
2023-07-04,2.05,3.37,2.15
2023-07-05,2.05,3.37,2.15
2023-07-06,2.05,3.37,2.15
2023-07-07,2.05,3.37,2.15
2023-07-08,2.05,3.37,2.15
2023-07-09,2.05,3.37,2.15
2023-07-10,2.05,3.37,2.15
2023-07-11,2.05,3.37,2.15
2023-07-12,2.05,3.37,2.15
2023-07-13,2.05,3.37,2.15
2023-07-14,2.05,3.37,2.15
2023-07-15,2.05,3.37,2.15
2023-07-16,2.05,3.37,2.15
2023-07-17,2.05,3.37,2.15
2023-07-18,2.05,3.37,2.15
2023-07-19,2.05,3.37,2.15
2023-07-20,2.05,3.37,2.15
2023-07-21,2.05,3.37,2.15
2023-07-22,2.05,3.37,2.15
2023-07-23,2.05,3.37,2.15
2023-07-24,2.05,3.37,2.15
2023-07-25,2.05,3.37,2.15
2023-07-26,2.05,3.37,2.15
2023-07-27,2.05,3.37,2.15
2023-07-28,2.05,3.37,2.15
2023-07-29,2.05,3.37,2.15
2023-07-30,2.05,3.37,2.15
2023-07-31,2.05,3.37,2.15
2023-08-01,2.05,3.37,2.15
2023-08-02,2.05,3.37,2.15
2023-08-03,2.05,3.37,2.15
2023-08-04,2.05,3.37,2.15
2023-08-05,2.05,3.37,2.15
2023-08-06,2.05,3.37,2.15
2023-08-07,2.05,3.37,2.15
2023-08-08,2.05,3.37,2.15
2023-08-09,2.05,3.37,2.15
2023-08-10,2.05,3.37,2.15
2023-08-11,2.05,3.37,2.15
2023-08-12,2.05,3.37,2.15
2023-08-13,2.05,3.37,2.15
2023-08-14,2.05,3.37,2.15
2023-08-15,2.05,3.37,2.15
2023-08-16,2.05,3.37,2.15
2023-08-17,2.05,3.37,2.15
2023-08-18,2.05,3.37,2.15
2023-08-19,2.05,3.37,2.15
2023-08-20,2.05,3.37,2.15
2023-08-21,2.05,3.37,2.15
2023-08-22,2.05,3.37,2.15
2023-08-23,2.05,3.37,2.15
2023-08-24,2.05,3.37,2.15
2023-08-25,2.05,3.37,2.15
2023-08-26,2.05,3.37,2.15
2023-08-27,2.05,3.37,2.15
2023-08-28,2.05,3.37,2.15
2023-08-29,2.05,3.37,2.15
2023-08-30,2.05,3.37,2.15
2023-08-31,2.05,3.37,2.15
2023-09-01,2.05,3.37,2.15
2023-09-02,2.05,3.37,2.15
2023-09-03,2.05,3.37,2.15
2023-09-04,2.05,3.37,2.15
2023-09-05,2.05,3.37,2.15
2023-09-06,2.05,3.37,2.15
2023-09-07,2.05,3.37,2.15
2023-09-08,2.05,3.37,2.15
2023-09-09,2.05,3.37,2.15
2023-09-10,2.05,3.37,2.15
2023-09-11,2.05,3.37,2.15
2023-09-12,2.05,3.37,2.15
2023-09-13,2.05,3.37,2.15
2023-09-14,2.05,3.37,2.15
2023-09-15,2.05,3.37,2.15
2023-09-16,2.05,3.37,2.15
2023-09-17,2.05,3.37,2.15
2023-09-18,2.05,3.37,2.15
2023-09-19,2.05,3.37,2.15
2023-09-20,2.05,3.37,2.15
2023-09-21,2.05,3.37,2.15
2023-09-22,2.05,3.37,2.15
2023-09-23,2.05,3.37,2.15
2023-09-24,2.05,3.37,2.15
2023-09-25,2.05,3.37,2.15
2023-09-26,2.05,3.37,2.15
2023-09-27,2.05,3.37,2.15
2023-09-28,2.05,3.37,2.15
2023-09-29,2.05,3.37,2.15
2023-09-30,2.05,3.37,2.15
2023-10-01,2.05,3.37,2.15
2023-10-02,2.05,3.37,2.15
2023-10-03,2.05,3.37,2.15
2023-10-04,2.05,3.37,2.15
2023-10-05,2.05,3.37,2.15
2023-10-06,2.05,3.37,2.15
2023-10-07,2.05,3.37,2.15
2023-10-08,2.05,3.37,2.15
2023-10-09,2.05,3.37,2.15
2023-10-10,2.05,3.37,2.15
2023-10-11,2.05,3.37,2.15
2023-10-12,2.05,3.37,2.15
2023-10-13,2.05,3.3842857142857143,2.15
2023-10-14,2.05,3.3985714285714286,2.15
2023-10-15,2.05,3.412857142857143,2.15
2023-10-16,2.05,3.4271428571428575,2.15
2023-10-17,2.05,3.4414285714285717,2.15
2023-10-18,2.05,3.455714285714286,2.15
2023-10-19,2.05,3.47,2.15
2023-10-20,2.05,3.47,2.15
2023-10-21,2.05,3.47,2.15
2023-10-22,2.05,3.47,2.15
2023-10-23,2.05,3.47,2.15
2023-10-24,2.05,3.47,2.15
2023-10-25,2.05,3.47,2.15
2023-10-26,2.05,3.47,2.15
2023-10-27,2.05,3.47,2.15
2023-10-28,2.05,3.47,2.15
2023-10-29,2.05,3.47,2.15
2023-10-30,2.05,3.47,2.15
2023-10-31,2.05,3.47,2.15
2023-11-01,2.05,3.47,2.15
2023-11-02,2.05,3.47,2.15
2023-11-03,2.05,3.47,2.15
2023-11-04,2.05,3.47,2.15
2023-11-05,2.05,3.47,2.15
2023-11-06,2.05,3.47,2.15
2023-11-07,2.05,3.47,2.15
2023-11-08,2.05,3.47,2.15
2023-11-09,2.05,3.47,2.15
2023-11-10,2.05,3.47,2.15
2023-11-11,2.05,3.47,2.15
2023-11-12,2.05,3.47,2.15
2023-11-13,2.05,3.47,2.15
2023-11-14,2.05,3.47,2.15
2023-11-15,2.05,3.47,2.15
2023-11-16,2.05,3.47,2.15
2023-11-17,2.05,3.47,2.15
2023-11-18,2.05,3.47,2.15
2023-11-19,2.05,3.47,2.15
2023-11-20,2.05,3.47,2.15
2023-11-21,2.05,3.47,2.15
2023-11-22,2.05,3.47,2.15
2023-11-23,2.05,3.47,2.15
2023-11-24,2.05,3.47,2.15
2023-11-25,2.05,3.47,2.15
2023-11-26,2.05,3.47,2.15
2023-11-27,2.05,3.47,2.15
2023-11-28,2.05,3.47,2.15
2023-11-29,2.05,3.47,2.15
2023-11-30,2.05,3.47,2.15
2023-12-01,2.05,3.47,2.15
2023-12-02,2.05,3.47,2.15
2023-12-03,2.05,3.47,2.15
2023-12-04,2.05,3.47,2.15
2023-12-05,2.05,3.47,2.15
2023-12-06,2.05,3.47,2.15
2023-12-07,2.05,3.47,2.15
2023-12-08,2.05,3.47,2.15
2023-12-09,2.05,3.47,2.15
2023-12-10,2.05,3.47,2.15
2023-12-11,2.05,3.47,2.15
2023-12-12,2.05,3.47,2.15
2023-12-13,2.05,3.47,2.15
2023-12-14,2.05,3.47,2.15
2023-12-15,2.05,3.47,2.15
2023-12-16,2.05,3.47,2.15
2023-12-17,2.05,3.47,2.15
2023-12-18,2.05,3.47,2.15
2023-12-19,2.05,3.47,2.15
2023-12-20,2.05,3.47,2.15
2023-12-21,2.05,3.47,2.15
2023-12-22,2.05,3.47,2.15
2023-12-23,2.05,3.47,2.15
